,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
19,2019-03-21,981500.0,4514,993564.0,-16578.0, , ,SELL,43.948194145013574,9818.25,10015.208752026916,9621.291247973084,19.655358104467528
20,2019-03-25,970000.0,3492,973492.0,0.0, ,BUY,BUY,50.354478621125224,9811.5,10010.324042811728,9612.675957188272,-68.87589343729854
21,2019-03-29,984000.0,4526,973492.0,5982.0, , ,SELL,62.39123137946677,9799.0,9991.473374782072,9606.526625217928,33.06613226452898
22,2019-04-01,985000.0,3546,988546.0,0.0, ,BUY, ,54.328671198996354,9801.5,9995.254999935485,9607.745000064515,25.793160280181848
23,2019-04-02,987500.0,4542,988546.0,-5588.0, ,SELL,SELL,52.15114030037959,9808.75,10002.11170768795,9615.38829231205,56.35566687538944
24,2019-04-04,979500.0,3526,983026.0,0.0, ,BUY,BUY,38.51542790575256,9814.25,10008.80783201917,9619.69216798083,-7.613788487281226
25,2019-04-15,976000.0,4489,983026.0,-11515.0, , ,SELL,68.00433727515116,9795.25,9933.542262979532,9656.957737020468,3.3977738722897075
26,2019-04-16,988000.0,3556,991556.0,0.0, ,BUY, ,72.33147170787173,9797.0,9938.6121463717,9655.3878536283,49.773474833986626
27,2019-04-17,988000.0,4544,991556.0,-8100.0, ,SELL,SELL,70.74889055324455,9796.0,9934.946032688955,9657.053967311045,123.56215213358038
28,2019-04-22,965500.0,3475,968975.0,0.0, ,BUY,BUY,63.34581079166392,9799.5,9954.12535367785,9644.87464632215,-103.12665606783077
29,2019-04-23,985000.0,4531,968975.0,11494.0, , ,SELL,67.1885978971134,9809.5,9949.317738502667,9669.682261497333,1.2665515256180404
30,2019-04-24,973000.0,3502,976502.0,0.0, ,BUY,BUY,56.84176697751444,9808.0,9950.52719038836,9665.47280961164,-63.42949292241264
31,2019-05-30,870000.0,4002,976502.0,-110504.0, ,SELL,SELL,27.669011941073663,8644.5,9060.815985760817,8228.184014239183,17.91516326493927
32,2019-05-31,890000.0,3204,893204.0,0.0, ,BUY, ,34.13196697616324,8643.0,9055.388166658551,8230.611833341449,57.948198957981525
33,2019-06-03,890000.0,4094,893204.0,-7298.0, ,SELL,SELL,36.19306037757452,8634.75,9018.657215352878,8250.842784647122,116.65225329105472
34,2019-06-26,896500.0,3227,899727.0,0.0, ,BUY, ,56.07906951839932,8965.75,9194.185439457195,8737.314560542805,15.511551155116003
35,2019-06-27,897000.0,4126,899727.0,-6853.0, , ,SELL,59.494843681551004,8979.25,9172.466847091555,8786.033152908445,8.196721311477004
36,2019-07-01,900000.0,3240,903240.0,0.0, ,BUY, ,56.75843000777462,8989.25,9175.241263235674,8803.258736764326,2.401059778108359
37,2019-07-02,901500.0,4146,903240.0,-5886.0, , ,SELL,56.757897149758065,8995.0,9176.659021245854,8813.340978754146,17.768665641552044
38,2019-07-03,898000.0,3232,901232.0,0.0, ,BUY,BUY,56.80077802852513,8999.0,9175.56726763475,8822.43273236525,-12.309339042012459
39,2019-07-18,915000.0,4209,901232.0,9559.0, , ,SELL,46.07933160764464,8988.75,9101.216661726938,8876.283338273062,194.67264127458196
40,2019-07-25,899000.0,3236,902236.0,0.0, ,BUY, ,46.650183745454726,9010.0,9151.31525041552,8868.68474958448,27.445191624295028
41,2019-08-01,911000.0,4190,902236.0,4574.0, , ,SELL,46.36304749740418,8962.5,9261.456518577537,8663.543481422463,25.539757767245558
42,2019-08-02,900000.0,3240,903240.0,0.0, ,BUY, ,44.54270019131018,8963.0,9262.172191221045,8663.827808778955,15.382175705675992
43,2019-08-07,896500.0,4123,903240.0,-10863.0, , ,SELL,39.42446975545634,8942.5,9253.442116799897,8631.557883200103,8.903974813065023
44,2019-08-08,893000.0,3214,896214.0,0.0, ,BUY, ,35.601122620891516,8941.0,9251.879397837813,8630.120602162187,7.75879002160639
45,2019-08-09,896500.0,4123,896214.0,-3837.0, ,SELL,SELL,38.51724717387683,8941.5,9252.500000000002,8630.499999999998,27.339949406498697
46,2019-08-12,899500.0,3238,902738.0,0.0, ,BUY, ,35.75731319366011,8946.75,9257.64025394824,8635.85974605176,13.64110779387925
47,2019-08-16,899500.0,4137,902738.0,-7375.0, , ,SELL,48.31131595883003,8926.75,9207.753113861752,8645.746886138248,28.039406733788873
48,2019-08-19,890000.0,3204,893204.0,0.0, ,BUY, ,52.82177814239333,8919.0,9193.91089465498,8644.08910534502,18.43581816099897
49,2019-08-20,903500.0,4156,893204.0,6140.0, ,SELL,SELL,49.16903162853361,8915.25,9181.54823506738,8648.95176493262,88.25283243887823
50,2019-08-26,917500.0,3303,920803.0,0.0, ,BUY, ,49.87825187504848,8950.25,9223.113977102148,8677.386022897852,125.36322125363343
51,2019-08-27,945500.0,4349,920803.0,20348.0, ,SELL, ,57.09446794039319,8992.5,9300.907198359573,8684.092801640427,307.90568654646387
52,2019-09-11,932500.0,3357,935857.0,0.0, ,BUY, ,63.48767751683445,9331.25,9861.993582156207,8800.506417843793,11.41242937853124
53,2019-12-03,853500.0,3926,935857.0,-86283.0, , ,SELL,36.22162419386414,8491.5,8751.117025635842,8231.882974364158,9.317703636910991
54,2019-12-04,840000.0,3024,843024.0,0.0, ,BUY,BUY,31.348519371120332,8477.0,8722.670511050883,8231.329488949117,-33.13609467455618
55,2019-12-09,845500.0,3889,843024.0,-1413.0, , ,SELL,36.294237485319165,8446.0,8642.789227347437,8249.210772652563,1.1785503830310158
56,2019-12-10,843500.0,3036,846536.0,0.0, ,BUY, ,35.52647600938019,8435.75,8611.257122362602,8260.242877637398,0.0
57,2019-12-26,849000.0,3905,846536.0,-1441.0, , ,SELL,32.85436343201398,8345.25,8600.327929268688,8090.1720707313125,62.726304579340436
