,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
17,2019-05-29,310000.0,1426,305094.0,3480.0, ,SELL,SELL,SELL,17.37076644561506,3028.0,3095.4091981854067,2960.5908018145933,138.04713804713745,100.0
18,2019-06-13,306000.0,1101,307101.0,0.0, ,BUY,BUY, ,23.497430930467914,3050.5,3103.594255809827,2997.405744190173,-6.349206349205738,60.0
19,2019-06-14,306000.0,1407,307101.0,-2508.0, , ,SELL, ,40.346850271699104,3054.5,3096.6781934179185,3012.3218065820815,11.173184357543942,60.0
20,2019-06-18,306000.0,1101,307101.0,0.0, ,BUY,BUY, ,31.90341832039219,3056.5,3097.132499307812,3015.867500692188,-56.83355886332869,60.0
21,2019-06-21,305000.0,1403,307101.0,-3504.0, , ,SELL, ,50.02806606186774,3059.5,3090.788975694313,3028.211024305687,37.73584905660353,50.0
22,2019-06-27,306000.0,1101,307101.0,0.0, ,BUY,BUY, ,46.24369010838672,3061.0,3086.999999999987,3035.000000000013,-2.932551319648092,60.0
23,2019-06-28,306000.0,1407,307101.0,-2508.0, , ,SELL, ,56.36560465555076,3059.0,3077.8679622640952,3040.1320377359048,77.46478873239357,60.0
24,2019-07-26,326000.0,1173,327173.0,0.0, ,BUY,BUY,BUY,34.472894566020344,3288.5,3466.182300750521,3110.817699249479,-19.844198441984272,0.0
25,2019-07-31,336000.0,1545,327173.0,7282.0, , ,SELL,SELL,54.791477205619294,3315.0,3415.0999500499297,3214.9000499500703,28.72474747474803,80.0
26,2019-08-05,331000.0,1191,332191.0,0.0, ,BUY,BUY, ,69.4542178410472,3319.5,3393.3850458482525,3245.6149541517475,-2.026342451873631,55.0
27,2019-09-09,323000.0,1485,332191.0,-10676.0, , ,SELL, ,41.83100771522416,3216.0,3247.240998703607,3184.759001296393,7.751937984495411,29.41176470588235
28,2019-09-10,320000.0,1152,321152.0,0.0, ,BUY,BUY,BUY,27.412386740907195,3214.5,3245.7889756943046,3183.2110243056954,-34.755134281201386,11.764705882352942
29,2019-09-13,322000.0,1481,321152.0,-633.0, ,SELL,SELL, ,23.889245240459218,3211.0,3236.219040425813,3185.780959574187,30.384271671134037,36.36363636363637
30,2019-09-16,315000.0,1134,316134.0,0.0,BUY,BUY, ,BUY,19.107559670522377,3207.5,3243.762928728921,3171.237071271079,-245.19230769230975,18.75
31,2019-09-18,323000.0,1485,316134.0,5381.0, ,SELL,SELL, ,24.24699710767213,3208.0,3245.7359245282105,3170.2640754717895,67.54772393538964,78.57142857142857
32,2019-09-20,322000.0,1159,323159.0,0.0,BUY,BUY, , ,17.367917298933037,3208.0,3245.2021504754607,3170.7978495245393,34.912718204491085,76.92307692307692
33,2019-09-23,321000.0,1476,323159.0,-3635.0, , ,SELL, ,18.809436781139908,3207.5,3244.310324638596,3170.689675361404,27.397260273972588,69.23076923076923
34,2019-10-08,287000.0,1033,288033.0,0.0, ,BUY, ,BUY,52.43078785874825,3283.0,3575.7866117157655,2990.2133882842345,-213.904277087388,9.45945945945946
35,2019-10-28,304000.0,1398,288033.0,14569.0, , , ,SELL,71.18482515920145,3067.5,3524.0906262725935,2610.9093737274065,-14.789726220716839,83.33333333333333
36,2019-10-29,304000.0,1094,305094.0,0.0, ,BUY,BUY, ,69.30450353815097,3046.0,3463.5835245792146,2628.4164754207854,-7.596961215513787,80.0
37,2019-10-30,305000.0,1403,305094.0,-1497.0, ,SELL,SELL,SELL,79.97838590231507,3023.0,3382.4495792180032,2663.5504207819968,18.373367045933474,85.0
38,2019-12-03,352000.0,1267,353267.0,0.0, ,BUY,BUY, ,46.98195241043011,3556.0,3773.1082679217848,3338.8917320782152,-3.7088548910524928,30.0
