,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,BB_MAVG_20
27,2019-07-09,49621.19140625,228,49300.97863769531,92.2127685546875, ,SELL,495.21949157714846
28,2019-07-11,49621.19140625,178,49799.19140625,0.0,BUY, ,494.227067565918
29,2019-07-23,49869.29626464844,229,49799.19140625,-158.8951416015625, ,SELL,493.60680084228517
30,2019-07-26,49621.19140625,178,49799.19140625,0.0,BUY, ,494.3511199951172
31,2019-07-29,50117.40417480469,230,49799.19140625,88.2127685546875, ,SELL,494.5992263793945
32,2019-07-30,49869.29626464844,179,50048.29626464844,0.0,BUY, ,494.84733123779296
33,2019-07-31,50117.40417480469,230,50048.29626464844,-160.89208984375, ,SELL,495.34354400634766
34,2019-09-10,59793.536376953125,215,60008.536376953125,0.0,BUY, ,595.2061920166016
35,2019-09-11,60041.644287109375,276,60008.536376953125,-242.89208984375, ,SELL,597.0669891357422
36,2019-09-12,59049.21875,212,59261.21875,0.0,BUY, ,598.5556243896484
37,2019-09-30,61034.063720703125,280,59261.21875,1492.844970703125, ,SELL,591.6086608886719
38,2019-10-03,59545.428466796875,214,59759.428466796875,0.0,BUY, ,588.8794952392578
39,2019-10-04,59545.428466796875,273,59759.428466796875,-487.0, ,SELL,588.3832824707031
40,2019-10-07,59545.428466796875,214,59759.428466796875,0.0,BUY, ,587.63896484375
41,2019-10-11,59545.428466796875,273,59759.428466796875,-487.0, ,SELL,584.909799194336
42,2019-10-15,58801.11083984375,211,59012.11083984375,0.0,BUY, ,586.3984344482421
43,2019-10-16,59297.32666015625,272,59012.11083984375,13.2158203125, ,SELL,586.6465423583984
44,2019-10-17,56816.265869140625,204,57020.265869140625,0.0,BUY, ,586.1503295898438
45,2019-10-25,60785.9619140625,279,57020.265869140625,3486.696044921875,SELL, ,585.406005859375
46,2019-11-07,61282.171630859375,220,61502.171630859375,0.0,BUY, ,593.469448852539
47,2019-11-08,59545.428466796875,273,61502.171630859375,-2229.7431640625,SELL, ,593.469448852539
48,2019-11-11,58553.009033203125,210,58763.009033203125,0.0,BUY, ,593.3453979492188
49,2019-11-13,59793.536376953125,275,58763.009033203125,755.52734375, ,SELL,593.8416107177734
50,2019-11-14,59297.32666015625,213,59510.32666015625,0.0,BUY, ,595.0821411132813
51,2019-11-15,60289.74609375,277,59510.32666015625,502.41943359375, ,SELL,596.9429351806641
52,2019-11-18,60289.74609375,217,60506.74609375,0.0,BUY, ,599.548046875
53,2019-11-19,60289.74609375,277,60506.74609375,-494.0, ,SELL,601.9050537109375
54,2019-11-20,60289.74609375,217,60506.74609375,0.0,BUY, ,603.3936889648437
55,2019-11-21,62026.4892578125,285,60506.74609375,1234.7431640625, ,SELL,605.0063781738281
56,2019-11-26,62274.59716796875,224,62498.59716796875,0.0,BUY, ,606.7431182861328
57,2019-11-27,62026.4892578125,285,62498.59716796875,-757.10791015625,SELL, ,607.1152770996093
58,2019-12-06,62770.806884765625,225,62995.806884765625,0.0,BUY, ,615.1787231445312
59,2019-12-09,62522.698974609375,287,62995.806884765625,-760.10791015625, ,SELL,617.1635681152344
60,2019-12-10,61530.279541015625,221,61751.279541015625,0.0,BUY, ,618.2800445556641
61,2019-12-11,62522.698974609375,287,61751.279541015625,484.41943359375, ,SELL,619.6446258544922
62,2019-12-12,62274.59716796875,224,62498.59716796875,0.0,BUY, ,621.1332611083984
63,2019-12-13,63267.0166015625,291,62498.59716796875,477.41943359375, ,SELL,622.6218963623047
64,2019-12-20,63018.914794921875,226,63244.914794921875,0.0,BUY, ,628.7004974365234
65,2019-12-23,64755.657958984375,297,63244.914794921875,1213.7431640625, ,SELL,630.5612945556641
66,2019-12-27,63515.12451171875,228,63743.12451171875,0.0,BUY, ,631.9258758544922
67,2019-12-30,63267.0166015625,291,63743.12451171875,-767.10791015625, ,SELL,632.6701934814453
