,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
216,TGKA,362299.0,66984.0,18,21016,6,6,MFII_14_AND_BB_MAVG_20,LAYER_2,Fraksi_5
217,TGKA,310112.0,98343.0,31,119657,34,34,MFII_14_OR_BB_MAVG_20,LAYER_2,Fraksi_5
218,TGKA,362299.0,68982.0,19,21018,6,6,MFII_14_AND_CCI_20,LAYER_2,Fraksi_5
219,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
220,TGKA,362299.0,13963.0,3,18037,5,5,MFII_14_AND_SO_14,LAYER_2,Fraksi_5
221,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
222,TGKA,310112.0,78038.0,25,37962,11,11,BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
223,TGKA,310112.0,147113.0,47,44887,13,13,BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
224,TGKA,362299.0,94342.0,26,17658,5,5,BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
225,TGKA,310112.0,129727.0,41,63273,18,18,BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
226,TGKA,362299.0,15924.0,4,14076,4,4,CCI_20_AND_SO_14,LAYER_2,Fraksi_5
227,TGKA,310112.0,130140.0,41,63860,18,18,CCI_20_OR_SO_14,LAYER_2,Fraksi_5
608,TGKA,362299.0,67987.0,18,21013,6,6,MFII_14_AND_BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
609,TGKA,310112.0,99338.0,32,119662,34,34,MFII_14_OR_BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
610,TGKA,310112.0,75745.0,24,41255,12,12,MFII_14_AND_BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
611,TGKA,310112.0,40610.0,13,102390,29,29,MFII_14_OR_BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
612,TGKA,362299.0,19956.0,5,14044,4,4,MFII_14_AND_BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
613,TGKA,310112.0,99731.0,32,126269,36,36,MFII_14_OR_BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
614,TGKA,362299.0,93906.0,25,35094,10,10,MFII_14_AND_BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
615,TGKA,362299.0,105129.0,29,72871,21,21,MFII_14_OR_BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
616,TGKA,362299.0,21954.0,6,14046,4,4,MFII_14_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
617,TGKA,310112.0,106380.0,34,119620,34,34,MFII_14_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
618,TGKA,362299.0,93906.0,25,35094,10,10,MFII_14_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
619,TGKA,362299.0,26445.0,7,58555,17,17,MFII_14_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
620,TGKA,362299.0,13934.0,3,14066,4,4,BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
621,TGKA,310112.0,126853.0,40,67147,19,19,BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
622,TGKA,310112.0,133014.0,42,59986,17,17,BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
623,TGKA,310112.0,147113.0,47,44887,13,13,BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
32,TGKA,362299.0,73198.0,20,24802,7,7,MFII_14,LAYER_2,Fraksi_5
33,TGKA,310112.0,145123.0,46,44877,13,13,BB_MAVG_20,LAYER_2,Fraksi_5
34,TGKA,310112.0,76748.0,24,41252,12,12,CCI_20,LAYER_2,Fraksi_5
35,TGKA,362299.0,94321.0,26,21679,6,6,SO_14,LAYER_2,Fraksi_5
216,TGKA,362299.0,66984.0,18,21016,6,6,MFII_14_AND_BB_MAVG_20,LAYER_2,Fraksi_5
217,TGKA,310112.0,98343.0,31,119657,34,34,MFII_14_OR_BB_MAVG_20,LAYER_2,Fraksi_5
218,TGKA,362299.0,68982.0,19,21018,6,6,MFII_14_AND_CCI_20,LAYER_2,Fraksi_5
219,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
220,TGKA,362299.0,13963.0,3,18037,5,5,MFII_14_AND_SO_14,LAYER_2,Fraksi_5
221,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
222,TGKA,310112.0,78038.0,25,37962,11,11,BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
223,TGKA,310112.0,147113.0,47,44887,13,13,BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
224,TGKA,362299.0,94342.0,26,17658,5,5,BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
225,TGKA,310112.0,129727.0,41,63273,18,18,BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
226,TGKA,362299.0,15924.0,4,14076,4,4,CCI_20_AND_SO_14,LAYER_2,Fraksi_5
227,TGKA,310112.0,130140.0,41,63860,18,18,CCI_20_OR_SO_14,LAYER_2,Fraksi_5
608,TGKA,362299.0,67987.0,18,21013,6,6,MFII_14_AND_BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
609,TGKA,310112.0,99338.0,32,119662,34,34,MFII_14_OR_BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
610,TGKA,310112.0,75745.0,24,41255,12,12,MFII_14_AND_BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
611,TGKA,310112.0,40610.0,13,102390,29,29,MFII_14_OR_BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
612,TGKA,362299.0,19956.0,5,14044,4,4,MFII_14_AND_BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
613,TGKA,310112.0,99731.0,32,126269,36,36,MFII_14_OR_BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
614,TGKA,362299.0,93906.0,25,35094,10,10,MFII_14_AND_BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
615,TGKA,362299.0,105129.0,29,72871,21,21,MFII_14_OR_BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
616,TGKA,362299.0,21954.0,6,14046,4,4,MFII_14_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
617,TGKA,310112.0,106380.0,34,119620,34,34,MFII_14_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
618,TGKA,362299.0,93906.0,25,35094,10,10,MFII_14_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
619,TGKA,362299.0,26445.0,7,58555,17,17,MFII_14_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
620,TGKA,362299.0,13934.0,3,14066,4,4,BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
621,TGKA,310112.0,126853.0,40,67147,19,19,BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
622,TGKA,310112.0,133014.0,42,59986,17,17,BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
623,TGKA,310112.0,147113.0,47,44887,13,13,BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1008,TGKA,362299.0,20959.0,5,14041,4,4,MFII_14_AND_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1009,TGKA,310112.0,99731.0,32,126269,36,36,MFII_14_OR_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
1010,TGKA,362299.0,93906.0,25,35094,10,10,MFII_14_AND_BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
1011,TGKA,310112.0,99338.0,32,119662,34,34,MFII_14_OR_BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1012,TGKA,362299.0,25450.0,7,58550,17,17,MFII_14_OR_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1013,TGKA,310112.0,130140.0,41,63860,18,18,MFII_14_AND_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
